"visitor_id","timestamp","variant","converted","page_views","session_duration","referrer","user_agent","device"
17186,2025-05-29 23:29:14,"Control",0,10,18,"email","Chrome","Mobile"
17187,2025-05-30 16:07:50,"Control",0,3,20,"facebook","Chrome","Mobile"
17188,2025-06-13 06:50:09,"Control",0,2,13,"direct","Safari","Mobile"
17189,2025-06-15 19:36:20,"VariantA",0,7,18,"direct","Chrome","Desktop"
17190,2025-05-30 03:56:41,"VariantC",0,7,20,"google","Chrome","Desktop"
17191,2025-06-05 11:35:19,"Control",0,5,13,"twitter","Chrome","Desktop"
17192,2025-05-17 12:36:59,"Control",0,5,37,"email","Chrome","Mobile"
17193,2025-05-22 15:52:37,"VariantC",0,6,12,"direct","Firefox","Desktop"
17194,2025-06-14 03:26:01,"VariantC",0,8,17,"direct","Chrome","Mobile"
17195,2025-05-29 03:11:59,"VariantA",0,6,28,"facebook","Edge","Mobile"
17196,2025-05-25 05:15:10,"VariantC",0,6,15,"facebook","Chrome","Desktop"
17197,2025-05-20 20:04:11,"Control",0,8,34,"google","Chrome","Desktop"
17198,2025-05-23 16:30:19,"VariantC",0,6,19,"google","Chrome","Mobile"
17199,2025-06-06 10:53:23,"VariantA",0,6,18,"google","Safari","Mobile"
17200,2025-06-10 09:05:32,"VariantC",0,5,40,"google","Chrome","Desktop"
17201,2025-06-15 05:37:32,"VariantA",0,9,17,"google","Chrome","Mobile"
17202,2025-05-28 20:33:58,"VariantA",0,8,15,"email","Chrome","Mobile"
17203,2025-06-14 03:41:24,"Control",0,3,12,"twitter","Chrome","Mobile"
17204,2025-05-31 07:38:31,"VariantA",0,6,27,"direct","Safari","Desktop"
17205,2025-05-29 01:09:36,"VariantC",0,7,39,"direct","Firefox","Mobile"
17206,2025-06-09 07:41:34,"VariantA",0,8,33,"direct","Safari","Desktop"
17207,2025-05-29 13:29:53,"Control",0,3,20,"direct","Chrome","Mobile"
17208,2025-05-18 11:04:44,"VariantC",0,7,13,"google","Chrome","Mobile"
17209,2025-06-03 05:22:15,"VariantC",0,8,18,"google","Chrome","Desktop"
17210,2025-06-04 06:17:31,"VariantA",0,6,26,"google","Edge","Mobile"
17211,2025-05-20 00:24:57,"Control",0,3,18,"email","Chrome","Mobile"
17212,2025-05-22 18:59:08,"VariantC",0,5,18,"google","Chrome","Desktop"
17213,2025-06-11 13:21:28,"VariantC",0,4,23,"facebook","Chrome","Desktop"
17214,2025-05-27 11:29:26,"VariantC",0,5,33,"google","Chrome","Mobile"
17215,2025-05-23 11:48:33,"VariantA",0,4,11,"email","Safari","Desktop"
17216,2025-05-25 07:41:29,"VariantA",0,10,15,"facebook","Firefox","Desktop"
17217,2025-06-08 06:36:53,"VariantA",0,6,15,"google","Safari","Desktop"
17218,2025-05-23 08:38:52,"VariantA",0,6,18,"direct","Safari","Mobile"
17219,2025-06-06 15:47:11,"Control",0,9,44,"facebook","Chrome","Mobile"
17220,2025-05-22 07:06:34,"Control",0,3,15,"facebook","Chrome","Mobile"
17221,2025-05-17 08:54:52,"Control",0,6,19,"google","Chrome","Mobile"
17222,2025-06-05 02:01:22,"VariantA",0,7,8,"email","Firefox","Mobile"
17223,2025-05-27 02:42:54,"VariantA",0,5,24,"google","Safari","Desktop"
17224,2025-05-31 17:32:44,"VariantA",0,8,16,"google","Chrome","Desktop"
17225,2025-05-20 06:55:00,"VariantA",0,7,46,"direct","Firefox","Desktop"
17226,2025-06-11 14:35:00,"VariantA",0,7,19,"direct","Chrome","Desktop"
17227,2025-06-16 04:59:33,"Control",0,4,26,"twitter","Chrome","Mobile"
17228,2025-06-07 11:43:38,"VariantA",0,6,21,"google","Safari","Desktop"
17229,2025-05-24 22:42:45,"VariantA",0,3,25,"google","Mobile WebView","Desktop"
17230,2025-05-28 18:57:45,"Control",0,6,46,"google","Edge","Mobile"
17231,2025-05-29 20:34:15,"Control",0,6,32,"email","Chrome","Mobile"
17232,2025-05-22 07:08:19,"VariantA",0,3,22,"google","Mobile WebView","Mobile"
17233,2025-05-19 12:58:57,"VariantA",0,6,13,"facebook","Safari","Desktop"
17234,2025-05-22 03:01:07,"VariantC",0,5,28,"google","Firefox","Mobile"
17235,2025-05-26 14:58:09,"VariantA",0,3,15,"google","Firefox","Desktop"
17236,2025-05-25 16:08:52,"Control",0,9,29,"google","Chrome","Desktop"
17237,2025-06-04 11:05:56,"VariantA",0,7,22,"google","Safari","Desktop"
17238,2025-05-27 19:56:49,"VariantA",0,7,20,"google","Edge","Mobile"
17239,2025-05-29 22:34:03,"VariantA",0,7,9,"email","Edge","Mobile"
17240,2025-06-05 03:44:20,"VariantA",0,6,32,"google","Mobile WebView","Desktop"
17241,2025-06-13 04:49:36,"VariantA",0,5,12,"google","Mobile WebView","Mobile"
17242,2025-06-10 04:41:00,"VariantC",0,8,8,"direct","Firefox","Desktop"
17243,2025-05-23 16:11:51,"VariantA",0,5,50,"email","Safari","Mobile"
17244,2025-05-29 03:13:30,"VariantC",0,5,17,"google","Chrome","Desktop"
17245,2025-05-31 10:27:38,"VariantA",0,8,19,"facebook","Safari","Desktop"
17246,2025-05-26 21:56:11,"VariantC",0,15,39,"google","Chrome","Mobile"
17247,2025-05-24 23:43:08,"VariantC",0,5,9,"twitter","Chrome","Desktop"
17248,2025-05-19 13:21:38,"Control",0,6,7,"email","Chrome","Desktop"
17249,2025-05-18 13:38:13,"Control",0,8,17,"direct","Chrome","Mobile"
17250,2025-05-24 00:06:23,"VariantC",0,9,6,"google","Safari","Desktop"
17251,2025-05-30 11:31:07,"VariantA",0,5,9,"google","Chrome","Desktop"
17252,2025-06-15 03:39:23,"Control",0,4,13,"direct","Chrome","Mobile"
17253,2025-05-18 21:02:27,"Control",0,7,20,"google","Chrome","Desktop"
17254,2025-06-13 19:08:37,"Control",0,10,29,"facebook","Chrome","Desktop"
17255,2025-05-21 07:14:02,"Control",0,3,43,"facebook","Chrome","Desktop"
17256,2025-06-16 02:28:27,"Control",0,2,28,"google","Chrome","Mobile"
17257,2025-05-20 07:34:07,"Control",0,8,15,"facebook","Firefox","Desktop"
17258,2025-05-31 01:45:45,"VariantA",0,4,14,"twitter","Mobile WebView","Mobile"
17259,2025-06-06 21:39:38,"VariantC",0,9,27,"google","Chrome","Desktop"
17260,2025-05-28 04:21:10,"VariantC",0,10,24,"google","Edge","Mobile"
17261,2025-06-11 04:03:02,"Control",0,3,18,"google","Chrome","Mobile"
17262,2025-06-10 00:09:43,"Control",0,4,32,"twitter","Chrome","Desktop"
17263,2025-05-24 20:06:41,"VariantA",0,7,43,"google","Chrome","Desktop"
17264,2025-06-13 12:37:56,"VariantC",0,9,13,"google","Mobile WebView","Mobile"
17265,2025-06-05 23:45:26,"VariantA",0,14,39,"email","Firefox","Mobile"
17266,2025-06-08 21:06:10,"VariantC",0,5,18,"twitter","Chrome","Mobile"
17267,2025-05-25 22:20:10,"VariantC",0,6,23,"google","Firefox","Desktop"
17268,2025-05-28 05:40:19,"VariantA",0,6,18,"email","Chrome","Desktop"
17269,2025-06-15 10:45:52,"Control",0,6,30,"facebook","Safari","Mobile"
17270,2025-05-21 05:21:23,"VariantC",0,6,10,"email","Chrome","Desktop"
17271,2025-06-08 03:28:22,"VariantC",0,9,10,"direct","Chrome","Mobile"
17272,2025-06-05 23:53:26,"Control",1,8,15,"facebook","Firefox","Desktop"
17273,2025-06-12 05:43:50,"VariantC",0,6,29,"facebook","Chrome","Desktop"
17274,2025-05-25 14:04:36,"VariantA",0,6,18,"direct","Chrome","Mobile"
17275,2025-06-12 21:59:04,"VariantC",0,8,26,"direct","Chrome","Mobile"
17276,2025-05-18 19:46:42,"Control",0,4,21,"facebook","Chrome","Desktop"
17277,2025-05-18 17:49:23,"VariantC",0,6,16,"email","Safari","Mobile"
17278,2025-06-04 05:56:23,"VariantA",0,6,19,"google","Chrome","Mobile"
17279,2025-06-15 23:31:16,"VariantA",0,7,14,"google","Chrome","Mobile"
17280,2025-06-10 19:16:59,"VariantA",0,5,23,"direct","Safari","Mobile"
17281,2025-05-28 08:23:32,"VariantA",0,4,12,"direct","Safari","Desktop"
17282,2025-06-14 01:35:32,"VariantC",0,5,12,"twitter","Chrome","Desktop"
17283,2025-05-23 06:20:22,"Control",0,4,10,"google","Firefox","Desktop"
17284,2025-06-01 09:23:12,"VariantA",0,7,37,"google","Firefox","Desktop"
17285,2025-05-18 23:35:03,"Control",0,5,28,"twitter","Edge","Mobile"
17286,2025-05-27 01:06:11,"Control",0,7,28,"email","Safari","Mobile"
17287,2025-05-22 01:04:26,"VariantC",0,7,16,"google","Chrome","Desktop"
17288,2025-06-09 15:39:02,"VariantC",0,6,16,"facebook","Chrome","Desktop"
17289,2025-06-14 21:22:24,"VariantC",0,7,7,"google","Safari","Desktop"
17290,2025-05-31 19:14:01,"Control",0,9,11,"direct","Chrome","Mobile"
17291,2025-05-25 01:38:50,"VariantC",0,4,15,"google","Safari","Desktop"
17292,2025-06-08 13:06:45,"VariantA",0,7,25,"google","Chrome","Desktop"
17293,2025-06-15 05:40:27,"VariantC",0,4,15,"direct","Safari","Desktop"
17294,2025-05-18 09:28:09,"VariantC",0,8,23,"email","Chrome","Desktop"
17295,2025-05-25 05:19:04,"VariantC",0,10,10,"google","Firefox","Desktop"
17296,2025-05-21 23:56:31,"VariantA",0,2,9,"facebook","Edge","Desktop"
17297,2025-06-09 14:02:41,"VariantA",0,3,29,"google","Chrome","Mobile"
17298,2025-05-18 12:57:26,"VariantC",0,8,35,"facebook","Chrome","Mobile"
17299,2025-06-01 02:07:09,"VariantA",0,6,38,"google","Chrome","Desktop"
17300,2025-05-20 01:42:22,"VariantC",0,5,20,"facebook","Chrome","Desktop"
17301,2025-06-06 03:44:47,"VariantC",0,2,33,"twitter","Chrome","Desktop"
17302,2025-06-05 10:10:29,"VariantA",0,5,10,"google","Mobile WebView","Desktop"
17303,2025-05-31 11:30:29,"VariantC",0,7,19,"google","Firefox","Mobile"
17304,2025-06-12 04:44:21,"VariantC",0,6,38,"google","Chrome","Mobile"
17305,2025-06-10 00:02:57,"VariantC",0,5,30,"google","Safari","Desktop"
17306,2025-05-21 18:37:22,"VariantC",0,6,27,"facebook","Chrome","Mobile"
17307,2025-06-12 13:55:59,"Control",0,9,17,"google","Edge","Desktop"
17308,2025-05-24 09:21:22,"VariantC",0,7,25,"google","Chrome","Desktop"
17309,2025-05-23 03:43:46,"Control",0,4,28,"google","Safari","Mobile"
17310,2025-06-15 00:50:38,"Control",0,5,15,"google","Firefox","Mobile"
17311,2025-05-26 09:18:39,"Control",0,6,21,"twitter","Chrome","Mobile"
17312,2025-06-12 07:26:29,"VariantC",0,6,25,"facebook","Chrome","Desktop"
17313,2025-05-24 17:21:34,"VariantA",0,4,35,"google","Firefox","Desktop"
17314,2025-05-23 18:35:56,"VariantC",0,4,11,"email","Firefox","Mobile"
17315,2025-06-11 08:50:59,"VariantA",0,3,22,"direct","Safari","Desktop"
17316,2025-06-07 01:57:12,"Control",0,6,25,"google","Chrome","Mobile"
17317,2025-06-09 05:27:03,"VariantC",0,4,33,"email","Chrome","Mobile"
17318,2025-05-30 07:42:07,"VariantC",0,3,19,"google","Safari","Mobile"
17319,2025-06-11 22:40:50,"VariantC",0,7,21,"google","Edge","Mobile"
17320,2025-05-26 22:31:36,"Control",0,9,13,"twitter","Mobile WebView","Desktop"
17321,2025-05-20 18:09:50,"Control",0,9,21,"google","Chrome","Mobile"
17322,2025-05-30 03:52:02,"VariantC",0,3,35,"google","Chrome","Desktop"
17323,2025-06-06 22:52:20,"Control",0,4,11,"google","Chrome","Desktop"
17324,2025-06-12 18:11:00,"VariantC",0,7,14,"twitter","Firefox","Mobile"
17325,2025-06-05 18:32:25,"VariantA",0,5,11,"google","Firefox","Desktop"
17326,2025-05-18 14:48:12,"VariantC",0,7,11,"twitter","Chrome","Desktop"
17327,2025-06-05 05:19:44,"VariantC",0,3,14,"direct","Firefox","Desktop"
17328,2025-05-20 05:29:06,"VariantA",0,5,28,"direct","Safari","Mobile"
17329,2025-05-29 22:34:32,"Control",0,4,34,"direct","Edge","Desktop"
17330,2025-06-03 02:47:00,"VariantA",0,2,15,"direct","Firefox","Mobile"
17331,2025-06-02 15:02:01,"Control",0,4,27,"google","Chrome","Mobile"
17332,2025-05-17 05:49:49,"VariantC",0,2,32,"twitter","Edge","Mobile"
17333,2025-06-02 13:01:19,"Control",0,9,14,"email","Chrome","Desktop"
17334,2025-05-24 16:49:30,"VariantA",0,5,8,"google","Chrome","Desktop"
17335,2025-05-24 00:16:39,"VariantA",0,8,34,"google","Edge","Mobile"
17336,2025-05-18 02:12:59,"Control",0,6,6,"facebook","Firefox","Desktop"
17337,2025-06-15 16:30:56,"Control",0,4,9,"google","Chrome","Mobile"
17338,2025-06-03 22:24:00,"VariantA",0,8,25,"google","Firefox","Desktop"
17339,2025-05-17 08:52:02,"VariantA",0,5,23,"facebook","Chrome","Mobile"
17340,2025-06-10 04:39:12,"VariantC",0,6,36,"direct","Chrome","Mobile"
17341,2025-05-30 14:33:02,"Control",0,7,27,"facebook","Firefox","Desktop"
17342,2025-05-30 06:19:55,"VariantC",0,6,28,"facebook","Chrome","Mobile"
17343,2025-05-21 05:17:06,"VariantA",0,5,27,"google","Mobile WebView","Desktop"
17344,2025-05-25 01:36:56,"VariantC",0,7,23,"email","Safari","Desktop"
17345,2025-05-20 13:14:28,"VariantA",0,3,30,"google","Firefox","Desktop"
17346,2025-06-08 05:37:09,"VariantC",0,6,13,"google","Firefox","Mobile"
17347,2025-05-31 03:53:33,"Control",0,4,10,"google","Chrome","Mobile"
17348,2025-05-20 07:03:33,"VariantC",0,8,10,"facebook","Mobile WebView","Mobile"
17349,2025-06-13 16:15:13,"VariantC",0,3,8,"direct","Edge","Desktop"
17350,2025-05-28 15:26:46,"VariantA",0,11,36,"google","Chrome","Desktop"
17351,2025-05-25 17:29:30,"VariantC",0,5,35,"facebook","Chrome","Mobile"
17352,2025-06-01 19:41:53,"VariantA",0,5,14,"email","Chrome","Desktop"
17353,2025-05-20 04:43:29,"Control",0,5,18,"direct","Chrome","Mobile"
17354,2025-06-09 17:29:05,"VariantC",0,5,11,"facebook","Chrome","Desktop"
17355,2025-06-02 23:40:55,"VariantA",0,7,35,"google","Chrome","Mobile"
17356,2025-05-22 23:20:10,"VariantC",0,4,27,"direct","Edge","Mobile"
17357,2025-05-22 19:38:19,"Control",0,10,45,"email","Safari","Mobile"
17358,2025-05-28 13:44:37,"VariantA",0,10,16,"google","Safari","Mobile"
17359,2025-06-14 21:38:17,"VariantC",0,7,34,"google","Safari","Mobile"
17360,2025-06-14 16:39:25,"Control",0,1,24,"twitter","Chrome","Mobile"
17361,2025-06-15 17:30:36,"VariantC",0,9,12,"direct","Firefox","Mobile"
17362,2025-06-15 19:10:49,"Control",0,11,20,"google","Firefox","Desktop"
17363,2025-05-26 10:20:33,"Control",0,7,16,"email","Edge","Desktop"
17364,2025-06-12 09:03:32,"Control",0,7,40,"google","Chrome","Mobile"
17365,2025-06-08 07:49:42,"Control",0,9,8,"email","Safari","Mobile"
17366,2025-05-26 23:14:05,"Control",0,4,24,"email","Firefox","Mobile"
17367,2025-06-06 21:43:01,"Control",0,6,8,"direct","Edge","Mobile"
17368,2025-05-27 05:24:56,"VariantA",0,5,8,"email","Firefox","Desktop"
17369,2025-05-20 23:40:47,"VariantC",0,5,61,"direct","Chrome","Mobile"
17370,2025-05-18 05:22:11,"VariantC",0,11,7,"direct","Chrome","Mobile"
17371,2025-05-30 21:20:08,"Control",0,8,19,"google","Chrome","Mobile"
17372,2025-06-10 12:37:50,"Control",0,5,18,"google","Chrome","Desktop"
17373,2025-06-09 06:20:07,"Control",0,9,49,"twitter","Chrome","Desktop"
17374,2025-05-31 17:25:33,"VariantC",0,6,23,"direct","Mobile WebView","Mobile"
17375,2025-06-09 08:20:47,"VariantC",0,5,27,"google","Chrome","Mobile"
17376,2025-05-30 04:42:56,"VariantC",0,4,30,"facebook","Chrome","Desktop"
17377,2025-06-04 05:16:34,"VariantA",0,9,26,"direct","Chrome","Desktop"
17378,2025-06-12 14:54:56,"Control",0,4,17,"direct","Mobile WebView","Mobile"
17379,2025-06-01 20:57:28,"VariantC",1,4,27,"direct","Chrome","Desktop"
17380,2025-05-27 04:10:50,"VariantC",0,4,14,"direct","Chrome","Desktop"
17381,2025-06-03 22:22:06,"Control",0,7,15,"email","Firefox","Mobile"
17382,2025-05-31 19:27:25,"VariantC",0,4,16,"facebook","Chrome","Mobile"
17383,2025-05-28 13:44:05,"Control",0,5,31,"google","Safari","Desktop"
17384,2025-06-09 11:36:41,"VariantA",0,5,18,"direct","Chrome","Desktop"
17385,2025-06-09 13:18:47,"Control",0,8,20,"email","Mobile WebView","Mobile"
17386,2025-06-04 18:08:59,"Control",0,2,19,"facebook","Chrome","Mobile"
17387,2025-05-27 22:38:41,"VariantC",0,6,26,"google","Safari","Mobile"
17388,2025-06-10 12:22:13,"VariantC",0,9,19,"twitter","Safari","Desktop"
17389,2025-05-24 09:42:38,"VariantA",0,8,36,"facebook","Safari","Desktop"
17390,2025-05-30 14:33:15,"VariantA",0,4,20,"email","Chrome","Mobile"
17391,2025-06-08 21:35:18,"VariantC",0,5,15,"facebook","Safari","Mobile"
17392,2025-05-29 05:48:53,"VariantC",0,6,23,"direct","Safari","Mobile"
17393,2025-05-23 02:48:00,"Control",0,4,7,"facebook","Safari","Mobile"
17394,2025-05-27 23:44:11,"VariantA",0,2,15,"facebook","Chrome","Desktop"
17395,2025-06-16 02:13:26,"VariantA",0,6,15,"direct","Mobile WebView","Desktop"
17396,2025-06-11 03:57:37,"VariantA",0,6,25,"google","Chrome","Mobile"
17397,2025-05-21 02:07:50,"Control",0,8,11,"google","Chrome","Mobile"
17398,2025-05-27 03:16:21,"VariantC",0,5,14,"google","Chrome","Mobile"
17399,2025-05-19 16:40:21,"VariantC",0,5,15,"google","Safari","Desktop"
17400,2025-06-02 03:25:40,"VariantA",0,4,7,"facebook","Chrome","Desktop"
17401,2025-06-06 05:21:23,"Control",0,11,46,"facebook","Chrome","Desktop"
17402,2025-05-21 06:47:26,"VariantC",0,4,13,"google","Chrome","Desktop"
17403,2025-05-24 23:55:20,"VariantA",0,4,27,"direct","Safari","Mobile"
17404,2025-05-31 18:13:18,"VariantC",0,5,13,"google","Chrome","Desktop"
17405,2025-06-05 06:41:39,"Control",0,5,15,"email","Safari","Mobile"
17406,2025-06-02 11:33:16,"VariantC",0,2,30,"direct","Chrome","Desktop"
17407,2025-06-07 21:07:48,"VariantA",0,7,8,"direct","Safari","Desktop"
17408,2025-05-30 22:12:43,"VariantC",0,10,9,"email","Chrome","Mobile"
17409,2025-05-29 06:45:41,"Control",0,8,20,"direct","Firefox","Desktop"
17410,2025-06-05 02:17:13,"VariantA",0,6,18,"google","Chrome","Mobile"
17411,2025-06-12 16:45:52,"VariantC",0,10,15,"direct","Edge","Desktop"
17412,2025-05-30 22:28:34,"Control",0,4,21,"google","Chrome","Mobile"
17413,2025-06-02 04:48:02,"VariantA",0,10,20,"twitter","Chrome","Mobile"
17414,2025-05-31 09:44:03,"VariantC",0,5,15,"google","Firefox","Desktop"
17415,2025-06-09 15:57:34,"Control",1,5,5,"direct","Chrome","Desktop"
17416,2025-06-11 05:30:53,"Control",0,8,13,"facebook","Chrome","Mobile"
17417,2025-06-03 02:42:33,"VariantA",0,6,48,"twitter","Chrome","Mobile"
17418,2025-05-20 17:35:51,"VariantA",0,5,9,"twitter","Chrome","Mobile"
17419,2025-06-15 21:33:22,"Control",0,4,13,"google","Firefox","Mobile"
17420,2025-06-05 23:46:12,"VariantC",0,6,27,"google","Safari","Desktop"
17421,2025-05-20 06:19:12,"Control",0,5,25,"facebook","Firefox","Desktop"
17422,2025-06-06 18:53:58,"Control",0,6,16,"google","Firefox","Mobile"
17423,2025-05-18 09:27:30,"VariantA",0,7,14,"twitter","Chrome","Desktop"
17424,2025-06-05 17:50:44,"VariantA",0,8,21,"google","Safari","Desktop"
17425,2025-05-31 08:06:09,"VariantA",0,5,39,"facebook","Firefox","Desktop"
17426,2025-06-08 07:57:56,"VariantC",0,7,15,"direct","Chrome","Mobile"
17427,2025-06-02 13:27:46,"VariantA",0,5,30,"facebook","Chrome","Mobile"
17428,2025-05-22 15:14:01,"VariantC",0,6,17,"email","Firefox","Mobile"
17429,2025-05-31 04:49:07,"VariantC",0,10,13,"facebook","Firefox","Mobile"
17430,2025-05-25 21:03:33,"VariantA",0,6,12,"google","Safari","Desktop"
17431,2025-05-22 08:47:43,"VariantC",0,7,13,"google","Firefox","Desktop"
17432,2025-05-28 16:45:24,"Control",0,4,60,"direct","Chrome","Mobile"
17433,2025-06-10 03:10:09,"Control",0,5,42,"facebook","Safari","Desktop"
17434,2025-06-14 06:24:54,"VariantC",0,10,25,"facebook","Chrome","Mobile"
17435,2025-06-02 08:14:24,"Control",0,10,14,"facebook","Firefox","Mobile"
17436,2025-05-25 11:51:21,"VariantA",0,5,14,"facebook","Chrome","Mobile"
17437,2025-05-22 04:29:06,"VariantC",0,6,17,"facebook","Chrome","Desktop"
17438,2025-05-19 09:09:31,"Control",0,7,21,"email","Edge","Desktop"
17439,2025-05-23 21:06:23,"VariantA",0,5,41,"direct","Edge","Mobile"
17440,2025-05-18 16:49:27,"Control",0,9,15,"google","Chrome","Mobile"
17441,2025-06-05 17:55:20,"VariantA",0,8,18,"twitter","Firefox","Desktop"
17442,2025-06-03 06:03:18,"Control",0,5,29,"google","Chrome","Desktop"
17443,2025-06-03 18:03:19,"VariantC",0,8,16,"facebook","Chrome","Desktop"
17444,2025-06-01 07:08:02,"Control",0,4,31,"google","Safari","Mobile"
17445,2025-05-25 09:33:28,"Control",0,5,22,"google","Chrome","Mobile"
17446,2025-05-18 16:55:44,"VariantC",1,7,28,"facebook","Chrome","Mobile"
17447,2025-05-20 19:27:00,"VariantA",0,8,13,"facebook","Chrome","Desktop"
17448,2025-05-25 15:13:08,"Control",0,5,15,"direct","Safari","Mobile"
17449,2025-05-31 00:53:15,"Control",0,7,28,"direct","Chrome","Mobile"
17450,2025-06-10 22:23:30,"VariantC",0,7,28,"google","Chrome","Mobile"
17451,2025-06-15 17:39:59,"VariantC",0,6,8,"facebook","Chrome","Desktop"
17452,2025-05-27 02:21:00,"VariantA",0,2,19,"google","Edge","Mobile"
17453,2025-05-19 20:15:22,"Control",0,6,23,"email","Firefox","Mobile"
17454,2025-06-11 22:41:19,"VariantC",0,5,14,"facebook","Firefox","Mobile"
17455,2025-05-20 21:14:53,"Control",0,3,27,"twitter","Chrome","Desktop"
17456,2025-05-24 07:46:44,"VariantC",0,6,21,"google","Firefox","Desktop"
17457,2025-06-06 02:13:59,"VariantA",0,3,7,"direct","Firefox","Mobile"
17458,2025-06-09 16:02:09,"Control",0,4,16,"twitter","Chrome","Desktop"
17459,2025-06-06 14:03:36,"VariantA",0,4,11,"facebook","Chrome","Desktop"
17460,2025-06-10 05:40:44,"Control",0,7,16,"facebook","Edge","Mobile"
17461,2025-06-11 02:06:23,"Control",0,7,14,"google","Chrome","Mobile"
17462,2025-05-26 00:27:32,"Control",0,7,12,"google","Chrome","Mobile"
17463,2025-05-21 08:47:28,"VariantA",0,6,22,"facebook","Firefox","Mobile"
17464,2025-05-23 11:33:26,"VariantA",0,4,17,"google","Firefox","Mobile"
17465,2025-06-15 03:38:15,"VariantC",0,8,24,"direct","Firefox","Mobile"
17466,2025-05-23 12:21:47,"VariantC",0,5,21,"direct","Chrome","Mobile"
17467,2025-06-15 10:40:02,"Control",0,4,35,"email","Chrome","Mobile"
17468,2025-05-25 10:24:47,"VariantC",0,8,28,"facebook","Mobile WebView","Desktop"
17469,2025-06-04 19:29:14,"Control",0,7,16,"google","Chrome","Desktop"
17470,2025-06-02 00:44:47,"VariantA",0,10,37,"google","Chrome","Mobile"
17471,2025-06-04 08:46:29,"VariantC",0,3,18,"facebook","Safari","Desktop"
17472,2025-05-21 12:58:56,"VariantC",0,7,27,"google","Chrome","Desktop"
17473,2025-06-06 16:08:53,"VariantC",0,5,17,"direct","Chrome","Mobile"
17474,2025-06-08 17:18:05,"VariantC",0,6,11,"direct","Chrome","Mobile"
17475,2025-05-21 22:37:09,"VariantA",0,4,24,"email","Mobile WebView","Desktop"
17476,2025-05-30 11:27:19,"VariantA",0,10,15,"google","Edge","Desktop"
17477,2025-05-25 05:32:28,"Control",0,3,12,"direct","Chrome","Desktop"
17478,2025-05-27 16:08:57,"VariantC",0,3,17,"google","Chrome","Desktop"
17479,2025-06-11 17:17:17,"VariantC",0,9,23,"google","Chrome","Desktop"
17480,2025-06-13 05:34:45,"Control",0,9,23,"facebook","Safari","Mobile"
17481,2025-06-06 06:38:53,"VariantC",0,5,12,"google","Chrome","Desktop"
17482,2025-05-23 12:01:21,"VariantA",0,8,10,"facebook","Firefox","Mobile"
17483,2025-05-17 13:33:45,"VariantC",0,7,16,"facebook","Chrome","Desktop"
17484,2025-06-01 03:24:52,"VariantA",0,6,5,"google","Chrome","Desktop"
17485,2025-05-31 14:02:51,"VariantA",0,3,69,"direct","Chrome","Mobile"
17486,2025-05-24 06:39:09,"Control",0,5,28,"direct","Firefox","Mobile"
17487,2025-05-21 03:03:02,"Control",0,7,27,"google","Chrome","Mobile"
17488,2025-06-11 19:07:40,"Control",0,3,22,"facebook","Chrome","Desktop"
17489,2025-05-27 23:24:55,"VariantC",0,8,11,"facebook","Safari","Desktop"
17490,2025-06-07 14:04:18,"Control",0,7,24,"email","Safari","Mobile"
17491,2025-05-23 13:11:10,"VariantA",0,9,29,"google","Firefox","Desktop"
17492,2025-05-21 09:55:44,"Control",0,7,29,"twitter","Chrome","Mobile"
17493,2025-05-27 07:46:35,"VariantC",0,4,31,"google","Chrome","Desktop"
17494,2025-06-08 21:23:36,"VariantC",0,6,32,"google","Chrome","Desktop"
17495,2025-05-26 18:58:14,"VariantC",0,10,19,"direct","Edge","Desktop"
17496,2025-05-22 00:35:32,"VariantA",0,6,32,"google","Firefox","Mobile"
17497,2025-05-25 21:05:34,"VariantC",0,7,14,"google","Edge","Desktop"
17498,2025-05-18 13:54:47,"VariantC",0,8,18,"twitter","Safari","Mobile"
17499,2025-05-22 04:21:56,"VariantA",0,7,14,"email","Firefox","Desktop"
17500,2025-06-08 16:00:18,"VariantC",0,1,24,"email","Firefox","Desktop"
17501,2025-06-09 22:09:15,"VariantC",0,8,15,"facebook","Chrome","Desktop"
17502,2025-05-18 16:38:09,"Control",0,6,38,"direct","Edge","Desktop"
17503,2025-05-27 13:07:12,"VariantC",0,6,11,"email","Chrome","Mobile"
17504,2025-05-26 19:05:59,"VariantA",0,6,4,"direct","Chrome","Desktop"
17505,2025-06-15 03:42:29,"VariantA",0,6,22,"google","Firefox","Desktop"
17506,2025-06-10 20:42:30,"VariantC",0,9,24,"direct","Edge","Desktop"
17507,2025-05-19 09:25:08,"VariantA",0,7,66,"direct","Mobile WebView","Mobile"
17508,2025-06-01 18:24:03,"Control",0,7,42,"facebook","Firefox","Mobile"
17509,2025-05-18 03:43:42,"VariantC",0,5,19,"facebook","Chrome","Mobile"
17510,2025-06-06 22:55:47,"VariantC",0,3,21,"twitter","Chrome","Mobile"
17511,2025-05-31 15:13:23,"VariantC",0,8,26,"google","Firefox","Desktop"
17512,2025-06-10 15:36:55,"VariantC",0,4,41,"google","Safari","Mobile"
17513,2025-05-27 23:32:35,"Control",0,7,8,"google","Firefox","Mobile"
17514,2025-06-10 02:55:48,"Control",0,4,25,"google","Chrome","Desktop"
17515,2025-05-24 22:56:36,"VariantA",0,3,27,"email","Chrome","Mobile"
17516,2025-06-11 23:40:26,"VariantA",0,5,32,"direct","Edge","Desktop"
17517,2025-06-13 07:33:44,"Control",0,8,6,"facebook","Chrome","Mobile"
