"Timestamp","UserID","UserPersona","PageVisited","Action","TrafficSource","DeviceType","Browser","Location","TimeOnPage_Sec","PurchaseValue"
2025-06-01 10:52:00,"User_242","Fashion Buyer","Category_Electronics","AddToCart","Paid Search","Mobile","Firefox","New York",51,NA
2025-06-01 10:52:00,"User_263","Casual Browser","Blog_Post_Fashion","FormSubmit","Paid Search","Desktop","Firefox","Paris",286,NA
2025-06-01 10:52:00,"User_317","Casual Browser","Product_Headphones_Y","Unsubscribe","Organic Search","Desktop","Safari","Dubai",NA,NA
2025-06-01 10:53:00,"User_180","Fashion Buyer","Blog_Post_AI","FormSubmit","Social Media","Mobile","Edge","London",274,NA
2025-06-01 10:53:00,"User_371","Loyal Customer","Product_Headphones_Y","EmailClick","Organic Search","Mobile","Chrome","Mumbai",53,NA
2025-06-01 10:53:00,"User_440","Budget Shopper","Product_Jeans_SlimFit","FormSubmit","Organic Search","Desktop","Firefox","Tokyo",192,NA
2025-06-01 10:53:00,"User_93","Tech Enthusiast","Blog_Post_AI","View","Paid Search","Mobile","Chrome","New York",20,NA
2025-06-01 10:54:00,"User_128","Fashion Buyer","Blog_Post_Fashion","AddToCart","Direct","Desktop","Edge","New York",63,NA
2025-06-01 10:54:00,"User_129","Budget Shopper","Blog_Post_Fashion","Purchase","Social Media","Mobile","Firefox","Berlin",333,130.98
2025-06-01 10:54:00,"User_204","Loyal Customer","Product_Smartwatch_Z","FormSubmit","Direct","Mobile","Edge","New York",117,NA
2025-06-01 10:54:00,"User_326","Fashion Buyer","Product_Laptop_X","FormSubmit","Organic Search","Mobile","Chrome","London",131,NA
2025-06-01 10:54:00,"User_470","Fashion Buyer","Homepage","EmailOpen","Direct","Tablet","Chrome","Mumbai",23,NA
2025-06-01 10:55:00,"User_194","Casual Browser","SupportPage","EmailOpen","Paid Search","Mobile","Safari","Mumbai",60,NA
2025-06-01 10:55:00,"User_202","Tech Enthusiast","Homepage","AddToCart","Paid Search","Desktop","Chrome","Mumbai",92,NA
2025-06-01 10:55:00,"User_224","Casual Browser","Product_Headphones_Y","EmailClick","Social Media","Tablet","Edge","Tokyo",46,NA
2025-06-01 10:55:00,"User_370","Loyal Customer","Blog_Post_Fashion","Purchase","Paid Search","Mobile","Safari","Berlin",313,422.18
2025-06-01 10:55:00,"User_53","Tech Enthusiast","Product_Smartwatch_Z","AddToCart","Social Media","Desktop","Chrome","Mumbai",149,NA
2025-06-01 10:56:00,"User_126","Tech Enthusiast","Homepage","AddToCart","Direct","Mobile","Firefox","Dubai",155,NA
2025-06-01 10:56:00,"User_163","Tech Enthusiast","Product_Headphones_Y","AddToCart","Referral","Desktop","Chrome","Paris",127,NA
2025-06-01 10:56:00,"User_2","Loyal Customer","Blog_Post_AI","FormSubmit","Paid Search","Tablet","Chrome","Sydney",132,NA
2025-06-01 10:56:00,"User_412","Budget Shopper","Product_Sneakers_Pro","EmailClick","Email Campaign","Mobile","Edge","Sydney",22,NA
2025-06-01 10:56:00,"User_445","Loyal Customer","Product_Sneakers_Pro","EmailClick","Social Media","Mobile","Chrome","Dubai",29,NA
2025-06-01 10:57:00,"User_162","Fashion Buyer","Blog_Post_Fashion","View","Social Media","Desktop","Edge","Tokyo",247,NA
2025-06-01 10:57:00,"User_20","Tech Enthusiast","Category_Apparel","Unsubscribe","Direct","Mobile","Safari","New York",NA,NA
2025-06-01 10:57:00,"User_282","Budget Shopper","Product_Dress_Evening","View","Direct","Desktop","Safari","London",46,NA
2025-06-01 10:57:00,"User_296","Loyal Customer","Category_HomeGoods","Unsubscribe","Paid Search","Desktop","Safari","New York",NA,NA
2025-06-01 10:57:00,"User_390","Loyal Customer","SupportPage","Purchase","Paid Search","Mobile","Edge","Mumbai",341,433.22
2025-06-01 10:57:00,"User_420","Tech Enthusiast","Blog_Post_AI","AddToCart","Social Media","Desktop","Chrome","Tokyo",117,NA
2025-06-01 10:58:00,"User_398","Tech Enthusiast","Product_Jeans_SlimFit","View","Social Media","Mobile","Firefox","Mumbai",204,NA
2025-06-01 10:58:00,"User_414","Loyal Customer","Category_Apparel","Unsubscribe","Organic Search","Desktop","Edge","Sydney",NA,NA
2025-06-01 10:58:00,"User_423","Budget Shopper","Product_Smartwatch_Z","Purchase","Paid Search","Mobile","Chrome","New York",64,128.28
2025-06-01 10:58:00,"User_492","Tech Enthusiast","Product_Dress_Evening","AddToCart","Paid Search","Desktop","Safari","New York",143,NA
2025-06-01 10:58:00,"User_77","Casual Browser","Product_Laptop_X","Unsubscribe","Organic Search","Mobile","Firefox","Berlin",NA,NA
2025-06-01 10:59:00,"User_105","Loyal Customer","SupportPage","Purchase","Social Media","Mobile","Chrome","Dubai",437,50.81
2025-06-01 10:59:00,"User_291","Fashion Buyer","Product_Sneakers_Pro","View","Paid Search","Mobile","Safari","Mumbai",596,NA
2025-06-01 10:59:00,"User_407","Loyal Customer","Category_HomeGoods","Purchase","Organic Search","Mobile","Chrome","Mumbai",565,220.99
2025-06-01 10:59:00,"User_419","Loyal Customer","Product_Sneakers_Pro","View","Social Media","Mobile","Chrome","Paris",118,NA
2025-06-01 11:00:00,"User_166","Tech Enthusiast","Homepage","Unsubscribe","Paid Search","Mobile","Firefox","Mumbai",NA,NA
2025-06-01 11:00:00,"User_198","Loyal Customer","Product_Laptop_X","FormSubmit","Organic Search","Mobile","Chrome","Mumbai",132,NA
2025-06-01 11:00:00,"User_283","Fashion Buyer","Category_Electronics","AddToCart","Direct","Desktop","Firefox","Berlin",81,NA
2025-06-01 11:00:00,"User_3","Fashion Buyer","SupportPage","View","Email Campaign","Desktop","Chrome","New York",568,NA
2025-06-01 11:01:00,"User_24","Loyal Customer","Product_Headphones_Y","Unsubscribe","Social Media","Tablet","Edge","Tokyo",NA,NA
2025-06-01 11:01:00,"User_242","Fashion Buyer","Product_Dress_Evening","View","Social Media","Mobile","Edge","London",215,NA
2025-06-01 11:01:00,"User_322","Loyal Customer","Product_Sneakers_Pro","View","Email Campaign","Mobile","Chrome","Paris",107,NA
2025-06-01 11:01:00,"User_378","Budget Shopper","ContactUs","EmailClick","Paid Search","Desktop","Chrome","Sydney",40,NA
2025-06-01 11:01:00,"User_481","Casual Browser","Blog_Post_AI","EmailClick","Referral","Mobile","Chrome","London",20,NA
2025-06-01 11:01:00,"User_6","Casual Browser","Product_Laptop_X","Unsubscribe","Paid Search","Mobile","Safari","Berlin",NA,NA
2025-06-01 11:02:00,"User_287","Fashion Buyer","Product_Smartwatch_Z","FormSubmit","Organic Search","Mobile","Chrome","Dubai",166,NA
2025-06-01 11:02:00,"User_386","Fashion Buyer","Category_Apparel","View","Social Media","Mobile","Safari","Berlin",24,NA
2025-06-01 11:02:00,"User_404","Tech Enthusiast","Product_Dress_Evening","View","Organic Search","Desktop","Safari","Berlin",129,NA
2025-06-01 11:02:00,"User_41","Loyal Customer","AboutUs","Purchase","Social Media","Desktop","Chrome","Dubai",222,301.1
2025-06-01 11:02:00,"User_485","Loyal Customer","Blog_Post_Fashion","Unsubscribe","Direct","Tablet","Chrome","New York",NA,NA
2025-06-01 11:02:00,"User_61","Budget Shopper","Product_Headphones_Y","Unsubscribe","Paid Search","Mobile","Chrome","Berlin",NA,NA
2025-06-01 11:02:00,"User_7","Loyal Customer","ContactUs","Purchase","Organic Search","Mobile","Chrome","Mumbai",27,32.1
2025-06-01 11:03:00,"User_124","Casual Browser","Category_Electronics","View","Paid Search","Mobile","Safari","Berlin",228,NA
2025-06-01 11:03:00,"User_384","Fashion Buyer","Blog_Post_AI","EmailClick","Social Media","Tablet","Chrome","Mumbai",12,NA
2025-06-01 11:03:00,"User_424","Tech Enthusiast","Category_Electronics","AddToCart","Direct","Mobile","Safari","Mumbai",166,NA
2025-06-01 11:03:00,"User_490","Budget Shopper","Product_Jeans_SlimFit","EmailClick","Paid Search","Tablet","Edge","Dubai",46,NA
2025-06-01 11:04:00,"User_244","Budget Shopper","SupportPage","Unsubscribe","Organic Search","Mobile","Chrome","Sydney",NA,NA
2025-06-01 11:04:00,"User_308","Tech Enthusiast","Product_Smartwatch_Z","View","Paid Search","Desktop","Firefox","Dubai",153,NA
2025-06-01 11:04:00,"User_480","Fashion Buyer","Homepage","Purchase","Social Media","Mobile","Chrome","Paris",557,345.28
2025-06-01 11:04:00,"User_70","Loyal Customer","AboutUs","AddToCart","Organic Search","Desktop","Safari","Tokyo",36,NA
2025-06-01 11:04:00,"User_83","Loyal Customer","Product_Smartwatch_Z","Unsubscribe","Organic Search","Mobile","Chrome","Tokyo",NA,NA
2025-06-01 11:05:00,"User_109","Tech Enthusiast","Product_Headphones_Y","FormSubmit","Direct","Desktop","Chrome","Berlin",221,NA
2025-06-01 11:05:00,"User_120","Tech Enthusiast","AboutUs","EmailOpen","Referral","Desktop","Chrome","New York",26,NA
2025-06-01 11:05:00,"User_190","Fashion Buyer","Product_Smartwatch_Z","View","Organic Search","Mobile","Chrome","Paris",204,NA
2025-06-01 11:05:00,"User_246","Budget Shopper","SupportPage","View","Paid Search","Mobile","Safari","Tokyo",5,NA
2025-06-01 11:05:00,"User_288","Budget Shopper","Homepage","EmailOpen","Social Media","Mobile","Firefox","Tokyo",38,NA
2025-06-01 11:05:00,"User_36","Budget Shopper","Product_Jeans_SlimFit","Purchase","Direct","Mobile","Firefox","Sydney",185,197.95
2025-06-01 11:05:00,"User_73","Casual Browser","Product_Smartwatch_Z","AddToCart","Social Media","Desktop","Firefox","Mumbai",126,NA
2025-06-01 11:07:00,"User_114","Budget Shopper","Product_Jeans_SlimFit","View","Organic Search","Desktop","Safari","Tokyo",100,NA
2025-06-01 11:07:00,"User_82","Tech Enthusiast","Product_Laptop_X","AddToCart","Paid Search","Desktop","Safari","Tokyo",127,NA
2025-06-01 11:08:00,"User_311","Casual Browser","AboutUs","EmailOpen","Social Media","Mobile","Chrome","Mumbai",48,NA
2025-06-01 11:08:00,"User_406","Casual Browser","Homepage","FormSubmit","Organic Search","Mobile","Firefox","London",71,NA
2025-06-01 11:08:00,"User_459","Casual Browser","SupportPage","AddToCart","Paid Search","Mobile","Chrome","Paris",63,NA
2025-06-01 11:08:00,"User_75","Casual Browser","Blog_Post_AI","EmailOpen","Social Media","Mobile","Chrome","Mumbai",7,NA
2025-06-01 11:08:00,"User_88","Tech Enthusiast","Category_HomeGoods","Unsubscribe","Social Media","Mobile","Chrome","Sydney",NA,NA
2025-06-01 11:09:00,"User_104","Loyal Customer","Category_Apparel","Purchase","Social Media","Desktop","Safari","London",58,89.74
2025-06-01 11:09:00,"User_143","Loyal Customer","Blog_Post_AI","AddToCart","Direct","Mobile","Firefox","New York",68,NA
2025-06-01 11:09:00,"User_149","Casual Browser","Category_HomeGoods","Purchase","Paid Search","Desktop","Chrome","London",305,159.77
2025-06-01 11:09:00,"User_183","Loyal Customer","Product_Laptop_X","Purchase","Direct","Mobile","Chrome","Mumbai",132,28.55
2025-06-01 11:09:00,"User_374","Loyal Customer","Product_Laptop_X","Purchase","Organic Search","Mobile","Edge","London",34,75.78
2025-06-01 11:11:00,"User_348","Tech Enthusiast","Product_Headphones_Y","View","Paid Search","Mobile","Chrome","Berlin",40,NA
2025-06-01 11:12:00,"User_35","Loyal Customer","Blog_Post_AI","AddToCart","Organic Search","Mobile","Firefox","Mumbai",127,NA
2025-06-01 11:12:00,"User_484","Casual Browser","Category_Apparel","Unsubscribe","Paid Search","Tablet","Chrome","Mumbai",NA,NA
2025-06-01 11:13:00,"User_147","Casual Browser","Blog_Post_Fashion","AddToCart","Direct","Mobile","Safari","London",86,NA
2025-06-01 11:13:00,"User_317","Casual Browser","SupportPage","FormSubmit","Paid Search","Mobile","Firefox","Dubai",177,NA
2025-06-01 11:13:00,"User_354","Casual Browser","Category_HomeGoods","EmailClick","Referral","Mobile","Chrome","Berlin",13,NA
2025-06-01 11:13:00,"User_443","Loyal Customer","Product_Smartwatch_Z","EmailOpen","Paid Search","Mobile","Safari","New York",29,NA
2025-06-01 11:14:00,"User_120","Tech Enthusiast","Category_Electronics","View","Direct","Mobile","Firefox","Dubai",375,NA
2025-06-01 11:14:00,"User_15","Tech Enthusiast","Product_Sneakers_Pro","Purchase","Social Media","Mobile","Chrome","Paris",553,412.41
2025-06-01 11:14:00,"User_328","Budget Shopper","Product_Smartwatch_Z","Unsubscribe","Organic Search","Mobile","Edge","London",NA,NA
2025-06-01 11:14:00,"User_55","Casual Browser","Blog_Post_AI","View","Organic Search","Mobile","Chrome","London",430,NA
2025-06-01 11:15:00,"User_269","Casual Browser","Product_Smartwatch_Z","EmailClick","Organic Search","Mobile","Chrome","Tokyo",27,NA
2025-06-01 11:15:00,"User_362","Fashion Buyer","Product_Jeans_SlimFit","AddToCart","Paid Search","Desktop","Firefox","Sydney",141,NA
2025-06-01 11:15:00,"User_85","Fashion Buyer","SupportPage","Purchase","Direct","Mobile","Safari","London",418,488.07
2025-06-01 11:16:00,"User_400","Casual Browser","Blog_Post_AI","FormSubmit","Organic Search","Mobile","Safari","London",143,NA
2025-06-01 11:16:00,"User_486","Tech Enthusiast","Product_Sneakers_Pro","AddToCart","Organic Search","Desktop","Chrome","Tokyo",40,NA
2025-06-01 11:16:00,"User_499","Tech Enthusiast","Product_Jeans_SlimFit","AddToCart","Paid Search","Tablet","Safari","Tokyo",98,NA
2025-06-01 11:17:00,"User_158","Tech Enthusiast","Category_HomeGoods","AddToCart","Direct","Desktop","Chrome","London",76,NA
2025-06-01 11:17:00,"User_210","Budget Shopper","Product_Smartwatch_Z","EmailClick","Social Media","Mobile","Firefox","London",18,NA
2025-06-01 11:17:00,"User_464","Tech Enthusiast","ContactUs","FormSubmit","Social Media","Mobile","Chrome","Berlin",215,NA
2025-06-01 11:18:00,"User_112","Budget Shopper","Product_Laptop_X","AddToCart","Direct","Desktop","Firefox","Sydney",166,NA
2025-06-01 11:18:00,"User_150","Fashion Buyer","Product_Laptop_X","Purchase","Paid Search","Mobile","Chrome","Berlin",431,452.78
2025-06-01 11:18:00,"User_22","Casual Browser","Homepage","FormSubmit","Organic Search","Mobile","Safari","New York",139,NA
2025-06-01 11:19:00,"User_236","Budget Shopper","Product_Smartwatch_Z","AddToCart","Social Media","Tablet","Chrome","Berlin",76,NA
2025-06-01 11:19:00,"User_302","Tech Enthusiast","Product_Headphones_Y","View","Organic Search","Desktop","Chrome","New York",131,NA
2025-06-01 11:19:00,"User_386","Fashion Buyer","Blog_Post_AI","Purchase","Organic Search","Desktop","Chrome","Dubai",410,260.69
2025-06-01 11:19:00,"User_424","Tech Enthusiast","Category_Electronics","AddToCart","Paid Search","Tablet","Edge","Berlin",83,NA
2025-06-01 11:19:00,"User_442","Loyal Customer","Product_Sneakers_Pro","FormSubmit","Paid Search","Tablet","Chrome","London",176,NA
2025-06-01 11:20:00,"User_337","Budget Shopper","Product_Headphones_Y","EmailClick","Paid Search","Mobile","Chrome","Dubai",5,NA
2025-06-01 11:20:00,"User_491","Casual Browser","Blog_Post_Fashion","Unsubscribe","Direct","Desktop","Safari","London",NA,NA
2025-06-01 11:20:00,"User_61","Budget Shopper","Product_Smartwatch_Z","EmailClick","Organic Search","Mobile","Chrome","Tokyo",20,NA
2025-06-01 11:21:00,"User_288","Budget Shopper","Category_Apparel","AddToCart","Paid Search","Mobile","Chrome","Sydney",60,NA
2025-06-01 11:21:00,"User_499","Tech Enthusiast","Product_Dress_Evening","AddToCart","Direct","Mobile","Chrome","New York",176,NA
2025-06-01 11:22:00,"User_105","Loyal Customer","Category_Electronics","FormSubmit","Social Media","Mobile","Safari","Dubai",249,NA
2025-06-01 11:22:00,"User_153","Fashion Buyer","ContactUs","Unsubscribe","Organic Search","Mobile","Chrome","Tokyo",NA,NA
2025-06-01 11:22:00,"User_190","Fashion Buyer","Category_Electronics","FormSubmit","Social Media","Mobile","Firefox","Mumbai",293,NA
2025-06-01 11:22:00,"User_263","Casual Browser","Product_Dress_Evening","Purchase","Paid Search","Mobile","Edge","Berlin",250,183.65
2025-06-01 11:22:00,"User_284","Tech Enthusiast","Product_Smartwatch_Z","Purchase","Paid Search","Mobile","Chrome","Tokyo",365,130.24
2025-06-01 11:23:00,"User_195","Tech Enthusiast","Blog_Post_Fashion","FormSubmit","Referral","Desktop","Chrome","Sydney",124,NA
2025-06-01 11:23:00,"User_238","Budget Shopper","Product_Laptop_X","EmailClick","Paid Search","Mobile","Safari","Sydney",49,NA
2025-06-01 11:23:00,"User_379","Budget Shopper","Category_Apparel","Unsubscribe","Email Campaign","Desktop","Firefox","Sydney",NA,NA
2025-06-01 11:23:00,"User_404","Tech Enthusiast","Product_Smartwatch_Z","AddToCart","Direct","Tablet","Safari","London",168,NA
2025-06-01 11:24:00,"User_400","Casual Browser","ContactUs","AddToCart","Paid Search","Tablet","Firefox","Sydney",99,NA
2025-06-01 11:25:00,"User_113","Tech Enthusiast","Product_Dress_Evening","EmailClick","Organic Search","Mobile","Chrome","New York",58,NA
2025-06-01 11:25:00,"User_169","Fashion Buyer","Blog_Post_Fashion","AddToCart","Email Campaign","Mobile","Firefox","Mumbai",54,NA
2025-06-01 11:25:00,"User_276","Tech Enthusiast","Blog_Post_Fashion","View","Direct","Desktop","Safari","Dubai",286,NA
2025-06-01 11:25:00,"User_283","Fashion Buyer","Product_Laptop_X","EmailClick","Paid Search","Desktop","Safari","Dubai",53,NA
2025-06-01 11:26:00,"User_216","Casual Browser","Product_Headphones_Y","View","Social Media","Mobile","Safari","New York",282,NA
2025-06-01 11:26:00,"User_369","Fashion Buyer","Category_Electronics","AddToCart","Social Media","Mobile","Safari","Mumbai",67,NA
2025-06-01 11:26:00,"User_467","Budget Shopper","Product_Jeans_SlimFit","Purchase","Organic Search","Mobile","Chrome","Dubai",385,71.45
2025-06-01 11:27:00,"User_449","Budget Shopper","ContactUs","AddToCart","Organic Search","Mobile","Firefox","Berlin",43,NA
2025-06-01 11:28:00,"User_128","Fashion Buyer","AboutUs","AddToCart","Email Campaign","Desktop","Safari","Paris",83,NA
2025-06-01 11:28:00,"User_262","Tech Enthusiast","Product_Dress_Evening","EmailOpen","Organic Search","Mobile","Chrome","London",29,NA
2025-06-01 11:28:00,"User_286","Casual Browser","Blog_Post_AI","EmailClick","Organic Search","Desktop","Safari","Sydney",50,NA
2025-06-01 11:28:00,"User_452","Tech Enthusiast","ContactUs","View","Email Campaign","Mobile","Edge","Paris",338,NA
2025-06-01 11:30:00,"User_197","Loyal Customer","Product_Headphones_Y","EmailOpen","Organic Search","Mobile","Safari","New York",54,NA
2025-06-01 11:30:00,"User_33","Tech Enthusiast","Category_Electronics","AddToCart","Social Media","Mobile","Chrome","Paris",60,NA
2025-06-01 11:30:00,"User_486","Tech Enthusiast","Product_Dress_Evening","EmailClick","Social Media","Tablet","Firefox","Mumbai",15,NA
2025-06-01 11:31:00,"User_1","Tech Enthusiast","Product_Smartwatch_Z","View","Organic Search","Mobile","Edge","Sydney",217,NA
2025-06-01 11:31:00,"User_19","Casual Browser","AboutUs","View","Social Media","Mobile","Firefox","Berlin",463,NA
2025-06-01 11:31:00,"User_191","Casual Browser","Product_Jeans_SlimFit","Purchase","Social Media","Desktop","Firefox","Dubai",424,111.85
2025-06-01 11:31:00,"User_259","Budget Shopper","Product_Smartwatch_Z","View","Social Media","Mobile","Edge","Tokyo",23,NA
2025-06-01 11:31:00,"User_475","Fashion Buyer","Category_Electronics","Unsubscribe","Organic Search","Mobile","Chrome","New York",NA,NA
2025-06-01 11:31:00,"User_70","Loyal Customer","Product_Dress_Evening","Purchase","Paid Search","Desktop","Safari","Mumbai",213,271.41
2025-06-01 11:31:00,"User_87","Budget Shopper","Product_Smartwatch_Z","Purchase","Referral","Mobile","Safari","Sydney",317,157.39
2025-06-01 11:32:00,"User_357","Tech Enthusiast","Category_Apparel","EmailOpen","Paid Search","Mobile","Chrome","Mumbai",6,NA
2025-06-01 11:32:00,"User_379","Budget Shopper","ContactUs","View","Paid Search","Mobile","Safari","Dubai",134,NA
2025-06-01 11:32:00,"User_43","Budget Shopper","Product_Laptop_X","EmailOpen","Referral","Desktop","Firefox","London",5,NA
2025-06-01 11:32:00,"User_50","Casual Browser","AboutUs","View","Direct","Mobile","Chrome","New York",406,NA
2025-06-01 11:33:00,"User_39","Casual Browser","Product_Sneakers_Pro","EmailClick","Paid Search","Mobile","Safari","Sydney",21,NA
2025-06-01 11:33:00,"User_423","Budget Shopper","AboutUs","EmailOpen","Direct","Desktop","Firefox","Sydney",26,NA
2025-06-01 11:33:00,"User_80","Casual Browser","SupportPage","EmailOpen","Paid Search","Mobile","Chrome","Tokyo",26,NA
2025-06-01 11:34:00,"User_18","Casual Browser","SupportPage","Purchase","Organic Search","Desktop","Chrome","Paris",130,336.41
2025-06-01 11:34:00,"User_195","Tech Enthusiast","Category_Electronics","AddToCart","Social Media","Mobile","Safari","London",63,NA
2025-06-01 11:34:00,"User_300","Tech Enthusiast","SupportPage","Purchase","Direct","Desktop","Safari","Mumbai",69,174.97
2025-06-01 11:34:00,"User_350","Budget Shopper","Product_Laptop_X","EmailOpen","Organic Search","Desktop","Chrome","London",58,NA
2025-06-01 11:34:00,"User_47","Loyal Customer","Product_Headphones_Y","View","Direct","Desktop","Firefox","Tokyo",295,NA
2025-06-01 11:34:00,"User_482","Budget Shopper","Product_Laptop_X","Purchase","Direct","Mobile","Chrome","Mumbai",33,91.11
2025-06-01 11:35:00,"User_141","Fashion Buyer","Product_Sneakers_Pro","AddToCart","Social Media","Mobile","Edge","Tokyo",121,NA
2025-06-01 11:35:00,"User_174","Casual Browser","Product_Headphones_Y","Purchase","Direct","Desktop","Chrome","Berlin",583,274.17
2025-06-01 11:35:00,"User_225","Tech Enthusiast","Blog_Post_Fashion","View","Organic Search","Mobile","Firefox","London",20,NA
2025-06-01 11:35:00,"User_356","Casual Browser","Category_HomeGoods","AddToCart","Paid Search","Tablet","Safari","London",64,NA
2025-06-01 11:35:00,"User_74","Fashion Buyer","Product_Smartwatch_Z","Unsubscribe","Direct","Mobile","Safari","New York",NA,NA
2025-06-01 11:36:00,"User_172","Tech Enthusiast","Category_Apparel","View","Paid Search","Desktop","Chrome","Tokyo",12,NA
2025-06-01 11:36:00,"User_245","Tech Enthusiast","Blog_Post_Fashion","EmailClick","Paid Search","Tablet","Edge","New York",26,NA
2025-06-01 11:36:00,"User_385","Budget Shopper","AboutUs","View","Paid Search","Mobile","Chrome","London",282,NA
2025-06-01 11:36:00,"User_492","Tech Enthusiast","Category_HomeGoods","Unsubscribe","Organic Search","Mobile","Safari","Sydney",NA,NA
2025-06-01 11:37:00,"User_170","Loyal Customer","Category_Apparel","FormSubmit","Paid Search","Mobile","Edge","New York",122,NA
2025-06-01 11:37:00,"User_373","Tech Enthusiast","Product_Laptop_X","View","Social Media","Desktop","Edge","Berlin",118,NA
2025-06-01 11:37:00,"User_402","Budget Shopper","Product_Laptop_X","Unsubscribe","Social Media","Mobile","Safari","Tokyo",NA,NA
2025-06-01 11:37:00,"User_426","Loyal Customer","AboutUs","FormSubmit","Direct","Tablet","Chrome","Berlin",101,NA
2025-06-01 11:38:00,"User_215","Loyal Customer","Product_Headphones_Y","Purchase","Organic Search","Mobile","Chrome","Tokyo",196,344.85
2025-06-01 11:39:00,"User_364","Fashion Buyer","Product_Smartwatch_Z","Purchase","Direct","Mobile","Chrome","Mumbai",579,460.57
2025-06-01 11:39:00,"User_379","Budget Shopper","Blog_Post_AI","EmailOpen","Social Media","Desktop","Safari","Tokyo",44,NA
2025-06-01 11:39:00,"User_438","Loyal Customer","Product_Jeans_SlimFit","Purchase","Paid Search","Mobile","Edge","Mumbai",120,41.3
2025-06-01 11:39:00,"User_73","Casual Browser","Blog_Post_Fashion","View","Organic Search","Mobile","Chrome","London",309,NA
2025-06-01 11:40:00,"User_457","Budget Shopper","Product_Jeans_SlimFit","Unsubscribe","Paid Search","Mobile","Chrome","Tokyo",NA,NA
2025-06-01 11:40:00,"User_86","Tech Enthusiast","Homepage","View","Social Media","Mobile","Edge","New York",6,NA
2025-06-01 11:41:00,"User_13","Tech Enthusiast","Category_HomeGoods","FormSubmit","Direct","Desktop","Chrome","New York",178,NA
2025-06-01 11:41:00,"User_15","Tech Enthusiast","Homepage","View","Paid Search","Desktop","Chrome","Paris",260,NA
2025-06-01 11:41:00,"User_171","Casual Browser","ContactUs","FormSubmit","Paid Search","Mobile","Safari","Paris",278,NA
2025-06-01 11:41:00,"User_176","Tech Enthusiast","Blog_Post_AI","AddToCart","Social Media","Desktop","Edge","Berlin",75,NA
2025-06-01 11:42:00,"User_118","Casual Browser","Blog_Post_Fashion","Purchase","Paid Search","Mobile","Chrome","London",361,335.47
2025-06-01 11:42:00,"User_159","Fashion Buyer","Category_Electronics","AddToCart","Social Media","Mobile","Firefox","Berlin",79,NA
2025-06-01 11:42:00,"User_164","Tech Enthusiast","Category_Electronics","View","Direct","Desktop","Chrome","Berlin",8,NA
2025-06-01 11:42:00,"User_80","Casual Browser","Product_Jeans_SlimFit","AddToCart","Direct","Mobile","Edge","Paris",44,NA
2025-06-01 11:44:00,"User_124","Casual Browser","SupportPage","View","Social Media","Mobile","Edge","Mumbai",26,NA
2025-06-01 11:44:00,"User_213","Tech Enthusiast","Product_Dress_Evening","Unsubscribe","Social Media","Mobile","Firefox","New York",NA,NA
2025-06-01 11:44:00,"User_42","Loyal Customer","Product_Jeans_SlimFit","Purchase","Paid Search","Mobile","Chrome","Paris",117,413.83
2025-06-01 11:44:00,"User_55","Casual Browser","Product_Dress_Evening","AddToCart","Paid Search","Mobile","Edge","Mumbai",68,NA
2025-06-01 11:45:00,"User_120","Tech Enthusiast","Category_HomeGoods","View","Paid Search","Mobile","Chrome","Berlin",297,NA
2025-06-01 11:45:00,"User_252","Budget Shopper","Category_Electronics","AddToCart","Paid Search","Mobile","Safari","Berlin",44,NA
2025-06-01 11:45:00,"User_467","Budget Shopper","Product_Sneakers_Pro","Purchase","Organic Search","Desktop","Firefox","Tokyo",37,189.04
2025-06-01 11:46:00,"User_290","Budget Shopper","Blog_Post_Fashion","EmailClick","Social Media","Mobile","Chrome","New York",10,NA
2025-06-01 11:46:00,"User_312","Loyal Customer","Category_Apparel","Purchase","Direct","Mobile","Chrome","New York",209,135.58
2025-06-01 11:46:00,"User_320","Budget Shopper","Category_Apparel","Purchase","Direct","Mobile","Firefox","Dubai",494,54.5
2025-06-01 11:46:00,"User_369","Fashion Buyer","SupportPage","EmailClick","Paid Search","Tablet","Safari","Paris",44,NA
2025-06-01 11:46:00,"User_63","Loyal Customer","Category_Electronics","View","Organic Search","Desktop","Chrome","London",468,NA
2025-06-01 11:47:00,"User_152","Loyal Customer","Product_Dress_Evening","View","Social Media","Tablet","Firefox","London",370,NA
2025-06-01 11:47:00,"User_347","Loyal Customer","Homepage","View","Paid Search","Desktop","Safari","London",544,NA
2025-06-01 11:47:00,"User_462","Loyal Customer","AboutUs","EmailOpen","Direct","Desktop","Safari","Mumbai",48,NA
2025-06-01 11:47:00,"User_69","Tech Enthusiast","Product_Headphones_Y","AddToCart","Direct","Desktop","Edge","Paris",57,NA
2025-06-01 11:48:00,"User_13","Tech Enthusiast","Product_Laptop_X","AddToCart","Direct","Desktop","Chrome","New York",38,NA
2025-06-01 11:48:00,"User_288","Budget Shopper","ContactUs","AddToCart","Paid Search","Desktop","Chrome","Mumbai",165,NA
2025-06-01 11:48:00,"User_367","Tech Enthusiast","SupportPage","FormSubmit","Organic Search","Tablet","Chrome","Berlin",204,NA
2025-06-01 11:48:00,"User_368","Budget Shopper","ContactUs","View","Organic Search","Desktop","Firefox","Tokyo",383,NA
2025-06-01 11:48:00,"User_370","Loyal Customer","Category_Apparel","Purchase","Organic Search","Tablet","Chrome","New York",158,410.93
